timestamp,probe_rtt,sosd_comm_rank,queue_depth_local,queue_depth_cloud,queue_depth_db_tasks,queue_depth_db_snaps,thread_local_wakeup,thread_cloud_wakeup,thread_db_wakeup,feedback_checkin_messages,socket_messages,socket_bytes_recv,socket_bytes_sent,mpi_sends,mpi_bytes,db_transactions,db_insert_announce,db_insert_announce_nop,db_insert_publish,db_insert_publish_nop,db_insert_val_snaps,db_insert_val_snaps_nop,buffer_creates,buffer_bytes_on_heap,buffer_destroys,pipe_creates,pub_handles
1465233109.582623,0.000155,0,           0,           0,           3,      800000,513805,8313413,1029186,1460,522559,11832051544,14029812,77114,11832149880,280,4,0,4,977,279,0,0,0,0,0,4
1465233109.682806,0.000121,0,           0,           0,           3,      800000,513805,8315175,1029186,1460,522560,11832051568,14030036,77114,11832149880,280,4,0,4,977,279,0,0,0,0,0,4
1465233109.783055,0.000188,0,           0,           0,           4,      825000,513905,8315955,1029186,1460,522661,11834354392,14032660,77127,11834452732,280,4,0,4,977,279,0,0,0,0,0,4
1465233109.883246,0.000119,0,           0,           1,           5,      853000,514017,8316731,1029186,1460,522775,11836945584,14035596,77140,11836767616,280,4,0,4,977,279,0,0,0,0,0,4
1465233109.983488,0.000173,0,           0,           0,           5,      900000,514205,8316909,1029186,1460,522963,11841262840,14040308,77158,11841361256,280,4,0,4,977,279,0,0,0,0,0,4
1465233110.083713,0.000158,0,           0,           0,           0,           0,514205,8318636,1029187,1460,522964,11841262864,14040532,77158,11841361256,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.183951,0.000170,0,           0,           0,           0,           0,514205,8320381,1029187,1460,522965,11841262888,14040756,77158,11841361256,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.284138,0.000117,0,           0,           4,           1,        9654,514244,8321784,1029187,1460,523006,11842184032,14041940,77162,11841972032,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.384464,0.000242,0,           0,           5,           1,       37000,514353,8322126,1029187,1460,523116,11844683112,14044780,77181,11844643356,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.484663,0.000124,0,           0,           6,           1,       70500,514488,8322344,1029187,1460,523252,11847780920,14048244,77200,11847372768,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.585033,0.000297,0,           0,           0,           1,      100000,514605,8322705,1029187,1460,523369,11850474184,14051252,77217,11850572692,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.685259,0.000177,0,           0,           0,           1,      100000,514605,8324477,1029187,1460,523370,11850474208,14051476,77217,11850572692,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.785585,0.000256,0,           0,           0,           1,      100000,514605,8326242,1029187,1460,523371,11850474232,14051700,77217,11850572692,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.885773,0.000118,0,           0,           1,           1,      125000,514705,8326851,1029187,1460,523472,11852777056,14054324,77232,11852657304,280,4,0,4,977,280,0,0,0,0,0,4
1465233110.986097,0.000247,0,           0,           4,           1,      150000,514805,8327335,1029187,1460,523573,11855079880,14056948,77249,11855086308,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.086267,0.000131,0,          46,           0,           1,      173000,514898,8327714,1029187,1464,523718,11858303920,14060712,77266,11857204952,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.186492,0.000158,0,           0,           0,           1,      200000,515005,8328287,1029187,1464,523779,11859685624,14062376,77281,11859784148,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.286677,0.000142,0,           0,           0,           1,      200000,515005,8330031,1029187,1464,523780,11859685648,14062600,77281,11859784148,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.386875,0.000130,0,           0,           2,           1,      200548,515008,8331765,1029187,1464,523785,11859777784,14062920,77281,11859784148,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.487101,0.000152,0,           0,           3,           1,      226000,515109,8332346,1029187,1464,523887,11862092640,14065568,77295,11862087004,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.587328,0.000132,0,           0,           4,           1,      251000,515210,8332914,1029187,1464,523988,11864395464,14068192,77311,11864389868,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.687541,0.000139,0,           4,           3,           1,      297000,515393,8332937,1029187,1464,524177,11868724752,14072928,77334,11868396832,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.787756,0.000191,0,           0,           0,           1,      300000,515405,8334455,1029187,1464,524185,11868896968,14073320,77337,11868995572,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.888021,0.000194,0,           0,           0,           1,      300000,515405,8336222,1029187,1464,524186,11868896992,14073544,77337,11868995572,280,4,0,4,977,280,0,0,0,0,0,4
1465233111.988213,0.000122,0,           0,          16,           1,      316000,515470,8337219,1029187,1464,524252,11870382840,14075328,77343,11870008828,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.088399,0.000117,0,           0,          16,           1,      338440,515558,8337679,1029187,1464,524342,11872443352,14077688,77348,11871310448,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.188629,0.000149,0,           0,           4,           1,      360684,515648,8338257,1029187,1464,524433,11874515896,14080072,77360,11874488360,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.288892,0.000187,0,           0,           0,           1,      400000,515805,8338552,1029187,1464,524590,11878108288,14084040,77376,11878206928,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.389120,0.000195,0,           0,           0,           1,      400000,515805,8340257,1029187,1464,524591,11878108312,14084264,77376,11878206928,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.489384,0.000192,0,           0,           0,           1,      400000,515805,8341974,1029187,1464,524592,11878108336,14084488,77376,11878206928,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.589569,0.000111,0,           0,           3,           1,      425000,515905,8342333,1029187,1464,524693,11880411160,14087112,77393,11880291548,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.689765,0.000123,0,           0,           3,           1,      450000,516005,8342656,1029187,1464,524794,11882713984,14089736,77411,11882594420,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.792849,0.000117,0,           0,          19,           1,      477943,516117,8343256,1029187,1464,524908,11885305176,14092672,77425,11884540860,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.893089,0.000170,0,           0,           0,           1,      500000,516205,8343922,1029187,1464,524996,11887319632,14094984,77439,11887418380,280,4,0,4,977,280,0,0,0,0,0,4
1465233112.993314,0.000157,0,           0,           0,           1,      500000,516205,8345687,1029187,1464,524997,11887319656,14095208,77439,11887418380,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.093524,0.000134,0,           0,           5,           1,      501500,516211,8347384,1029187,1468,525008,11887457944,14095756,77440,11887430416,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.193723,0.000123,0,           0,           7,           1,      527000,516313,8347885,1029187,1468,525112,11889818856,14098452,77457,11889733284,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.293958,0.000164,0,           0,           0,           1,      550000,516405,8348596,1029187,1468,525204,11891925424,14100860,77471,11892024108,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.394141,0.000112,0,           0,           2,           1,      582500,516536,8348759,1029187,1468,525337,11894943152,14104252,77492,11894857672,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.494383,0.000172,0,           0,           0,           1,      600000,516605,8349540,1029187,1468,525406,11896531072,14106108,77505,11896629844,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.594594,0.000188,0,           0,           0,           1,      600000,516605,8351262,1029187,1468,525407,11896531096,14106332,77505,11896629844,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.694757,0.000126,0,           0,           3,           1,      613500,516659,8352355,1029187,1468,525462,11897774632,14107852,77513,11897643108,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.794922,0.000120,0,           0,           3,           1,      641650,516772,8352581,1029187,1468,525577,11900399848,14110812,77532,11900268376,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.895159,0.000171,0,           0,           0,           1,      650000,516805,8353659,1029187,1468,525610,11901136768,14111804,77541,11901235588,280,4,0,4,977,280,0,0,0,0,0,4
1465233113.995504,0.000262,0,          17,           9,           3,      680000,516925,8354120,1029187,1468,525749,11904314656,14115340,77557,11903780764,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.095730,0.000152,0,           0,           0,           3,      700000,517005,8355096,1029187,1468,525812,11905742416,14117052,77564,11905841280,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.195916,0.000155,0,           0,           0,           3,      700000,517005,8356821,1029187,1468,525813,11905742440,14117276,77564,11905841280,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.296115,0.000131,0,           0,           0,           4,      724500,517103,8357394,1029187,1468,525912,11907999208,14119852,77580,11907959920,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.396397,0.000212,0,           0,           0,           5,      750000,517205,8357804,1029187,1468,526015,11910348088,14122524,77598,11910447016,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.496639,0.000174,0,           0,           0,           5,      750000,517205,8359565,1029187,1468,526016,11910348112,14122748,77598,11910447016,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.596826,0.000117,0,           0,           0,           5,      799260,517402,8359806,1029187,1468,526215,11914907680,14127724,77618,11914834448,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.697078,0.000193,0,           0,           0,           5,      800000,517405,8361418,1029187,1468,526218,11914953760,14127996,77620,11915052704,281,4,0,4,981,280,0,0,0,0,0,4
1465233114.797313,0.000168,0,           0,           0,           0,           0,517405,8363175,1029188,1468,526219,11914953784,14128220,77620,11915052704,281,4,0,4,981,281,0,0,0,0,0,4
1465233114.897524,0.000137,0,           0,           2,           1,       31500,517532,8363653,1029188,1468,526348,11917901392,14131516,77636,11917724016,281,4,0,4,981,281,0,0,0,0,0,4
1465233114.997773,0.000176,0,           0,           0,           1,       50000,517605,8364665,1029188,1468,526421,11919559432,14133468,77644,11919658400,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.097977,0.000133,0,           0,           4,           1,       57500,517635,8366028,1029188,1472,526457,11920262424,14134616,77648,11920084952,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.198214,0.000167,0,           0,           0,           1,      100000,517805,8366273,1029188,1472,526627,11924165176,14138896,77668,11924264096,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.298449,0.000169,0,           0,           0,           1,      100000,517805,8368037,1029188,1472,526628,11924165200,14139120,77668,11924264096,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.398614,0.000114,0,           0,           4,           1,      119500,517883,8369015,1029188,1472,526708,11925973440,14141240,77678,11925796016,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.498866,0.000179,0,           0,           0,           1,      150000,518005,8369331,1029188,1472,526830,11928770848,14144368,77698,11928869816,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.599109,0.000173,0,           0,           0,           1,      150000,518005,8371089,1029188,1472,526831,11928770872,14144592,77698,11928869816,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.699346,0.000175,0,           0,          10,           1,      177255,518114,8372053,1029188,1472,526942,11931303976,14147456,77705,11931138620,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.799558,0.000159,0,           0,           0,           1,      200000,518205,8373057,1029188,1472,527033,11933376520,14149840,77715,11933475484,281,4,0,4,981,281,0,0,0,0,0,4
1465233115.899806,0.000179,0,           0,           0,           1,      200000,518205,8374821,1029188,1472,527034,11933376544,14150064,77715,11933475484,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.000016,0.000122,0,           0,           9,           1,      230636,518328,8375277,1029188,1472,527159,11936232040,14153264,77731,11935790380,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.100259,0.000172,0,           0,           0,           1,      250000,518405,8376161,1029188,1472,527236,11937982192,14155312,77742,11938081192,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.200480,0.000178,0,           0,           0,           1,      250000,518405,8377922,1029188,1472,527237,11937982216,14155536,77742,11938081192,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.300665,0.000117,0,          52,          18,           1,      286000,518550,8378474,1029188,1472,527436,11942541784,14160512,77754,11940730496,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.400910,0.000175,0,           0,           0,           1,      300000,518605,8379739,1029188,1472,527439,11942587864,14160784,77759,11942686860,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.501099,0.000118,0,           0,           1,           1,      311000,518649,8380968,1029188,1472,527485,11943613152,14162088,77766,11943527928,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.606281,0.000142,0,           0,           4,           1,      347000,518793,8380999,1029188,1472,527630,11946929208,14165768,77790,11946924136,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.706540,0.000186,0,           0,           0,           1,      350000,518805,8382515,1029188,1472,527642,11947193536,14166256,77793,11947292596,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.810935,0.000152,0,           6,           8,           1,      361268,518850,8383892,1029188,1472,527695,11948369024,14167728,77799,11948133660,281,4,0,4,981,281,0,0,0,0,0,4
1465233116.911209,0.000199,0,           0,           0,           1,      400000,519005,8384209,1029188,1472,527844,11951799184,14171504,77817,11951898292,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.011483,0.000201,0,           0,           0,           1,      400000,519005,8385969,1029188,1472,527845,11951799208,14171728,77817,11951898292,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.111706,0.000166,0,           0,           0,           1,      425000,519105,8386534,1029188,1476,527950,11954102128,14174532,77833,11954201156,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.211982,0.000203,0,           0,           0,           1,      450000,519205,8387296,1029188,1476,528051,11956404952,14177156,77843,11956503996,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.312260,0.000203,0,           0,           0,           1,      450000,519205,8389048,1029188,1476,528052,11956404976,14177380,77843,11956503996,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.412648,0.000350,0,          40,           1,           1,      476165,519310,8389835,1029188,1476,528199,11959767088,14181108,77855,11958680708,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.512896,0.000178,0,           0,           0,           1,      500000,519405,8390799,1029188,1476,528254,11961010624,14182628,77864,11961109680,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.613062,0.000096,0,           0,          21,           1,      505500,519427,8392367,1029188,1476,528277,11961517264,14183380,77864,11961109680,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.713362,0.000218,0,          25,           4,           1,      539000,519561,8392394,1029188,1476,528438,11965201768,14187444,77881,11964610004,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.813583,0.000160,0,           0,           0,           1,      550000,519605,8393671,1029188,1476,528457,11965616296,14188100,77886,11965715368,281,4,0,4,981,281,0,0,0,0,0,4
1465233117.913778,0.000153,0,           0,           0,           1,      550000,519605,8395432,1029188,1476,528458,11965616320,14188324,77886,11965715368,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.014086,0.000230,0,           0,           4,           1,      598000,519796,8395533,1029188,1476,528651,11970037720,14193156,77908,11970044720,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.114307,0.000168,0,           0,           0,           1,      600000,519805,8397021,1029188,1476,528660,11970221968,14193572,77911,11970321068,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.214553,0.000162,0,           0,           0,           1,      625000,519905,8397770,1029188,1476,528761,11972524792,14196196,77924,11972623920,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.314872,0.000249,0,           0,           0,           1,      650000,520005,8398311,1029188,1476,528862,11974827616,14198820,77937,11974926772,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.415154,0.000208,0,           0,           0,           1,      650000,520005,8400058,1029188,1476,528863,11974827640,14199044,77937,11974926772,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.515336,0.000107,0,           0,           3,           1,      663500,520059,8401152,1029188,1476,528919,11976083208,14200588,77945,11975952068,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.615607,0.000197,0,           0,           0,           1,      700000,520205,8401645,1029188,1476,529065,11979433288,14204292,77961,11979532468,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.715786,0.000108,0,           0,           1,           1,      705435,520226,8403221,1029188,1476,529088,11979939928,14205044,77963,11979762756,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.815970,0.000110,0,           0,           2,           1,      736000,520350,8403295,1029188,1476,529212,11982761400,14208220,77982,11982676392,281,4,0,4,981,281,0,0,0,0,0,4
1465233118.916264,0.000220,0,           0,           0,           1,      750000,520405,8404401,1029188,1476,529268,11984038960,14209764,77989,11984138180,281,4,0,4,981,281,0,0,0,0,0,4
1465233119.016507,0.000171,0,           0,           0,           1,      750000,520405,8406165,1029188,1476,529269,11984038984,14209988,77989,11984138180,282,4,0,4,985,281,0,0,0,0,0,4
1465233119.116730,0.000152,0,           0,           0,           3,      787500,520555,8406737,1029188,1480,529424,11987493304,14213992,78005,11987408220,282,4,0,4,985,281,0,0,0,0,0,4
1465233119.216979,0.000180,0,           0,           0,           3,      800000,520605,8407954,1029188,1480,529475,11988644728,14215416,78012,11988743872,282,4,0,4,985,281,0,0,0,0,0,4
1465233119.317159,0.000114,0,           0,           2,           4,      820000,520685,8409021,1029188,1480,529557,11990499024,14217584,78021,11990367900,282,4,0,4,985,281,0,0,0,0,0,4
1465233119.417362,0.000153,0,           0,           0,           5,      850000,520805,8409614,1029188,1480,529677,11993250376,14220664,78037,11993349572,282,4,0,4,985,281,0,0,0,0,0,4
1465233119.517573,0.000144,0,           0,           0,           5,      850000,520805,8411375,1029188,1480,529678,11993250400,14220888,78037,11993349572,282,4,0,4,985,281,0,0,0,0,0,4
1465233119.617865,0.000212,0,           1,           8,           1,        4500,520824,8412981,1029189,1480,529699,11993710984,14221592,78039,11993591892,282,4,0,4,985,282,0,0,0,0,0,4
1465233119.718107,0.000170,0,           0,           0,           1,       50000,521005,8413149,1029189,1480,529880,11997856048,14226136,78060,11997955264,282,4,0,4,985,282,0,0,0,0,0,4
1465233119.818345,0.000168,0,           0,           0,           1,       50000,521005,8414912,1029189,1480,529881,11997856072,14226360,78060,11997955264,282,4,0,4,985,282,0,0,0,0,0,4
1465233119.918561,0.000137,0,           0,           6,           1,       84500,521143,8415330,1029189,1480,530020,12001033960,14229896,78078,12000995032,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.018773,0.000163,0,           0,           0,           1,      100000,521205,8416209,1029189,1480,530083,12002461720,14231608,78090,12002560984,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.118999,0.000188,0,           0,           0,           1,      100000,521205,8417970,1029189,1480,530084,12002461744,14231832,78090,12002560984,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.219213,0.000143,0,          12,           1,           1,      122000,521293,8418889,1029189,1480,530186,12004776600,14234480,78101,12004323188,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.319451,0.000169,0,           0,           0,           1,      150000,521405,8419805,1029189,1480,530286,12007067392,14237080,78112,12007166672,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.419617,0.000106,0,           0,           4,           1,      168000,521476,8420771,1029189,1480,530359,12008725432,14239032,78122,12008560424,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.520020,0.000297,0,           0,           0,           1,      200000,521605,8421114,1029189,1480,530488,12011673040,14242328,78135,12011772364,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.620320,0.000224,0,           0,           0,           1,      200000,521605,8422813,1029189,1480,530489,12011673064,14242552,78135,12011772364,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.720560,0.000169,0,           0,           0,           1,      200000,521605,8424533,1029189,1480,530490,12011673088,14242776,78135,12011772364,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.820731,0.000102,0,          70,           4,           1,      226500,521712,8424844,1029189,1480,530669,12015772096,14247272,78152,12014075232,282,4,0,4,985,282,0,0,0,0,0,4
1465233120.920962,0.000165,0,           0,           0,           1,      250000,521805,8425853,1029189,1480,530692,12016278736,14248024,78162,12016378072,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.021106,0.000112,0,           2,          16,           1,      279030,521922,8426188,1029189,1480,530813,12019042120,14251128,78179,12018680940,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.121329,0.000153,0,           0,           0,           1,      300000,522005,8427013,1029189,1484,530898,12020884480,14253452,78182,12020983752,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.221569,0.000172,0,           0,           0,           1,      300000,522005,8428773,1029189,1484,530899,12020884504,14253676,78182,12020983752,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.321734,0.000102,0,           0,           3,           1,      301000,522009,8430504,1029189,1484,530905,12020988672,14254020,78182,12020983752,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.422169,0.000357,0,          26,          13,           1,      343485,522178,8430518,1029189,1484,531101,12025490152,14258924,78197,12024646300,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.522366,0.000119,0,           0,           5,           1,      356760,522232,8431607,1029189,1484,531130,12026134960,14259820,78205,12026096060,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.622567,0.000128,0,           0,           0,           1,      393500,522380,8431655,1029189,1484,531278,12029509104,14263572,78224,12029516312,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.722801,0.000165,0,           0,           0,           1,      400000,522405,8432978,1029189,1484,531304,12030095824,14264396,78230,12030195144,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.823029,0.000160,0,           0,           0,           1,      400000,522405,8434744,1029189,1484,531305,12030095848,14264620,78230,12030195144,282,4,0,4,985,282,0,0,0,0,0,4
1465233121.923219,0.000120,0,          30,           5,           1,      415847,522468,8435803,1029189,1484,531400,12032238512,14267100,78238,12031312552,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.023431,0.000173,0,           0,           0,           1,      450000,522605,8436218,1029189,1484,531507,12034701496,14269868,78255,12034800844,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.123662,0.000155,0,           0,           5,           1,      466000,522669,8437077,1029189,1484,531572,12036175312,14271628,78267,12036148548,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.223906,0.000172,0,           0,           0,           1,      500000,522805,8437181,1029189,1484,531709,12039307144,14275116,78289,12039406580,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.324138,0.000165,0,           0,           0,           1,      500000,522805,8438939,1029189,1484,531710,12039307168,14275340,78289,12039406580,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.424358,0.000153,0,           0,           0,           1,      500000,522805,8440700,1029189,1484,531711,12039307192,14275564,78289,12039406580,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.524557,0.000124,0,          35,           9,           1,      535500,522947,8441273,1029189,1484,531890,12043384208,14280060,78305,12042470404,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.624731,0.000153,0,           0,           0,           1,      550000,523005,8442458,1029189,1484,531913,12043912840,14280812,78311,12044012268,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.724962,0.000139,0,           0,           5,           1,      581500,523131,8442901,1029189,1484,532041,12046826424,14284084,78329,12046821756,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.825208,0.000175,0,           0,           0,           1,      600000,523205,8443588,1029189,1484,532115,12048518488,14286060,78341,12048617988,282,4,0,4,985,282,0,0,0,0,0,4
1465233122.925425,0.000162,0,           0,           0,           1,      600000,523205,8445349,1029189,1484,532116,12048518512,14286284,78341,12048617988,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.025666,0.000174,0,           0,           0,           1,      600000,523205,8447110,1029189,1484,532117,12048518536,14286508,78341,12048617988,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.125894,0.000157,0,           0,           5,           1,      650000,523405,8447161,1029189,1488,532322,12053124256,14291712,78363,12052855228,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.226077,0.000112,0,           0,           3,           1,      653500,523420,8448558,1029189,1488,532338,12053458704,14292296,78367,12053361860,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.326270,0.000120,0,           0,           2,           1,      691893,523572,8448580,1029189,1488,532492,12056993008,14296192,78389,12056690012,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.426484,0.000146,0,           0,           0,           1,      700000,523605,8449858,1029189,1488,532525,12057729928,14297184,78396,12057829408,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.526714,0.000161,0,           0,           0,           1,      700000,523605,8451620,1029189,1488,532526,12057729952,14297408,78396,12057829408,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.626982,0.000201,0,           0,           7,           1,      706500,523631,8453173,1029189,1488,532554,12058340736,14298280,78399,12058255956,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.727175,0.000162,0,           0,           0,           1,      750000,523805,8453487,1029189,1488,532728,12062335600,14302656,78417,12062435092,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.827333,0.000120,0,           0,           2,           1,      764455,523862,8454546,1029189,1488,532787,12063671248,14304272,78426,12063552504,282,4,0,4,985,282,0,0,0,0,0,4
1465233123.927602,0.000193,0,           0,           2,           1,      800000,524005,8454569,1029189,1488,532930,12066941248,14307904,78449,12066730460,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.027821,0.000173,0,           0,           0,           1,      800000,524005,8456195,1029189,1488,532931,12066941272,14308128,78451,12067040828,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.128077,0.000186,0,           0,           0,           1,      800000,524005,8457965,1029189,1488,532932,12066941296,14308352,78451,12067040828,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.228241,0.000129,0,          36,           1,           1,      821676,524092,8459131,1029189,1488,533057,12069774800,14311552,78459,12068790988,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.328518,0.000207,0,           0,           0,           1,      850000,524205,8460035,1029189,1488,533134,12071546944,14313600,78470,12071646504,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.428699,0.000110,0,           0,           6,           1,      878051,524318,8460557,1029189,1488,533249,12074172160,14316560,78486,12073811200,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.528870,0.000148,0,           0,           0,           1,      900000,524405,8461311,1029189,1488,533336,12076152592,14318848,78498,12076252216,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.629072,0.000152,0,           0,           0,           1,      900000,524405,8463087,1029189,1488,533337,12076152616,14319072,78498,12076252216,282,4,0,4,985,282,0,0,0,0,0,4
1465233124.729307,0.000168,0,           0,           0,           1,      900000,524405,8464852,1029189,1488,533338,12076152640,14319296,78498,12076252216,283,4,0,4,989,282,0,0,0,0,0,4
1465233124.829510,0.000131,0,           6,           2,           3,      945883,524588,8465081,1029189,1488,533529,12080527984,14324080,78517,12080271196,283,4,0,4,989,282,0,0,0,0,0,4
1465233124.929726,0.000117,0,           0,           6,           4,      951500,524612,8466501,1029189,1488,533547,12080908488,14324712,78522,12080869944,283,4,0,4,989,282,0,0,0,0,0,4
1465233125.029980,0.000229,0,           5,           6,           5,      991500,524770,8466523,1029189,1488,533712,12084685104,14328872,78544,12084542480,283,4,0,4,989,282,0,0,0,0,0,4
1465233125.130258,0.000202,0,           0,           0,           5,     1000000,524805,8467878,1029189,1492,533746,12085364032,14329972,78549,12085463620,283,4,0,4,989,282,0,0,0,0,0,4
1465233125.230506,0.000178,0,           0,           0,           5,     1000000,524805,8469652,1029189,1492,533747,12085364056,14330196,78549,12085463620,283,4,0,4,989,282,0,0,0,0,0,4
1465233125.330753,0.000172,0,           0,           5,           5,     1012000,524854,8470847,1029189,1492,533797,12086481456,14331596,78557,12086476884,283,4,0,4,989,282,0,0,0,0,0,4
1465233125.431020,0.000195,0,           0,           0,           1,        8000,525005,8471361,1029190,1492,533949,12089969704,14335444,78572,12090069312,283,4,0,4,989,283,0,0,0,0,0,4
